SubjectID,EpochStart,EpochIndex,EpochNumber,Condition,SHOW_LASER,waveFreq,TrialDuration_s,TrackingThreshold,Time_s,DialRawValue,Asteroid_X,Asteroid_Y,Laser_X,Laser_Y,Tracking_Error,GeometryContact,ScoredLaserContact
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,0.0262329,458,50.0749511428571,29.213013,50.155582475457,29.8405615518114,0.632707354688921,1,1
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,0.0895539,459,50.2558682857143,27.313383,50.5799842489074,29.8845281673355,2.5914935132293,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,0.1180493,458,50.3372837142857,26.458521,50.7618210597953,29.7626682560854,3.3313092092493,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,0.1538503,459,50.4395722857143,25.384491,51.000165383085,29.8315605579023,4.48226419052261,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,0.1847941,458,50.5279831428571,24.456177,51.2025187245257,29.7060446850832,5.29302455707673,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,0.2287374,457,50.6535354285714,23.137878,51.495288202311,29.5676479775627,6.48463489307337,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,0.2500566,456,50.7144474285714,22.498302,51.6410712740534,29.4473655994248,7.01057177838343,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,0.2871149,456,50.8203282857143,21.386553,51.8907587801241,29.4140709844405,8.09857187619387,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,0.3207019,455,50.9162911428571,20.378943,52.1249049123238,29.2804104789696,8.9831436882028,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,0.3492395,455,50.9978271428571,19.522815,52.3191032112412,29.2540428335636,9.82051758297938,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,0.3826763,455,51.0933608571429,18.519711,52.546640554299,29.2231485156843,10.8016478617998,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,0.4154097,454,51.1868848571429,17.537709,52.7831065100733,29.0869355405595,11.6590118470841,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,0.4617321,451,51.3192345714286,16.148037,53.1488496574392,28.7209759132941,12.7053643899096,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,0.4854445,449,51.3869842857143,15.436665,53.3487650914146,28.4802711526123,13.1903087679584,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,0.5211991,444,51.4891402857143,14.364027,53.6896864849048,27.8944381101661,13.7081883699079,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,0.5542977,439,51.5837077142857,13.371069,54.0201554198679,27.2999939039067,14.1404111114461,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,0.5832135,433,51.6663242857143,12.503595,54.3384813628704,26.5877581338693,14.3354133050442,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,0.6158602,424,51.7596005714286,11.524194,54.7266940216004,25.5137821374201,14.3007768948648,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,0.6469545,419,51.8484414285714,10.591365,55.0576993120325,24.879810354295,14.6444189644121,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,0.680109,410,51.9431685714286,9.59673,55.4460388011808,23.7612236043777,14.5911952531293,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,0.7143066,402,52.040876,8.570802,55.8314895313682,22.7320595183868,14.6598078243291,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,0.7456948,394,52.1305565714286,7.629156,56.1829573770381,21.6872999311313,14.6305626370864,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,0.778354,388,52.2238685714286,6.64938,56.5412881217418,20.8585479759146,14.8506082751241,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,0.8107275,379,52.3163642857143,5.678175,56.8900313024051,19.6441301248728,14.6957930214577,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,0.8475121,370,52.4214631428571,4.574637,57.2751366820929,18.3846073954554,14.6380814709043,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,0.8780046,363,52.5085845714286,3.659862,57.5882109485453,17.375262002257,14.6258265186283,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,0.9157695,350,52.6164842857143,2.526915,57.9037112377449,15.5467014949834,14.0523880254294,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,0.9433794,338,52.6953697142857,1.698618,58.0471057795382,13.8648823982899,13.2913155225967,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,0.9767332,328,52.7906662857143,0.698004000000001,58.2651543553183,12.3781957796866,12.8994922239014,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,1.0179239,314,52.908354,0.537716999999972,57.9977462367114,10.5140063087931,11.1994759570187,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,1.0432081,304,52.9805945714286,1.29624299999999,57.3596000696013,9.39610116851545,9.20778971866176,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,1.0773793,297,53.0782265714286,2.321379,56.6886872767894,8.74074006375386,7.36502701772329,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,1.1132528,290,53.1807222857143,3.39758399999998,55.9504380610068,8.13495355757458,5.4876220533979,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,1.1432791,285,53.2665117142857,4.298373,55.3446355567584,7.75735288053457,4.03523735591804,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,1.1736059,282,53.3531597142857,5.208177,54.8302472855656,7.62731093794817,2.83443057825767,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,1.2079859,278,53.4513882857143,6.239577,54.1951873523168,7.43198566238684,1.40537378288265,1,1
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,1.240448,274,53.5441371428571,7.21344,53.5637477432415,7.24421957943511,0.0364960019404589,1,1
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,1.2742027,271,53.6405791428571,8.22608099999999,52.9688998902698,7.18833935171142,1.23614754254861,1,1
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,1.3059464,271,53.7312754285714,9.178392,52.5984189631791,7.42813347832908,2.08489056400157,1,1
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,1.3409571,273,53.831306,10.228713,52.3314452575938,7.88698613661618,2.78087521282506,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,1.3790261,274,53.9400745714286,11.370783,51.9613752468214,8.2651395293145,3.68242751241789,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,1.4104358,277,54.0298165714286,12.313074,51.8134280410007,8.77873624987863,4.17180074425241,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,1.4380662,281,54.1087605714286,13.141986,51.7818469885064,9.35141619619276,4.44780240792269,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,1.4723734,297,54.2067811428571,14.171202,52.4829231785397,11.1062007166041,3.51652088695056,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,1.5040288,312,54.2972251428571,15.120864,53.0800238387074,12.7627869723574,2.65369672026016,0,0
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,1.5498409,329,54.4281168571429,16.495227,53.5901543297205,14.6962076239023,1.98460371685104,1,1
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,1.5692854,344,54.4836725714286,17.078562,54.1643854216852,16.3235408975468,0.819756762180601,1,1
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,1.611332,359,54.6038057142857,18.33996,54.4887193881329,18.0381043944307,0.323050567374428,1,1
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,1.6360171,369,54.6743345714286,19.080513,54.7052326180971,19.167759296315,0.0925559587958099,1,1
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,1.6703401,375,54.7724002857143,20.110203,54.6972400928634,19.8879007813162,0.234664294303864,1,1
LB_pilot_3170,2026-09-04 15:06:35.827,8,8,TRACKING,1,3.5,14,0.25,1.7029657,384,54.8656162857143,21.088971,54.8110151686856,20.9152559874152,0.182093897695948,1,1
