SubjectID,EpochStart,EpochIndex,EpochNumber,Condition,SHOW_LASER,waveFreq,TrialDuration_s,TrackingThreshold,Time_s,DialRawValue,Asteroid_X,Asteroid_Y,Laser_X,Laser_Y,Tracking_Error,GeometryContact,ScoredLaserContact
LB_pilot_3170,2026-09-04 15:13:36.432,24,24,WATCHING,0,1.5,14,0.25,0.0200846,540,50.0573845714286,29.7417694285714,49.5152095392021,37.6940799193226,7.97077134955461,0,0
LB_pilot_3170,2026-09-04 15:13:36.432,24,24,WATCHING,0,1.5,14,0.25,0.0692943,540,50.1979837142857,29.1090732857143,49.6122215935948,37.7006940365377,8.61156573382654,0,0
LB_pilot_3170,2026-09-04 15:13:36.432,24,24,WATCHING,0,1.5,14,0.25,0.0974926,540,50.2785502857143,28.7465237142857,49.6678117519047,37.704484079181,8.97875578550365,0,0
LB_pilot_3170,2026-09-04 15:13:36.432,24,24,WATCHING,0,1.5,14,0.25,0.1305983,540,50.373138,28.320879,49.7330763637415,37.7089337096459,9.40984857101934,0,0
LB_pilot_3170,2026-09-04 15:13:36.432,24,24,WATCHING,0,1.5,14,0.25,0.1634904,540,50.4671154285714,27.8979805714286,49.7979198843134,37.7133546308231,9.83815991953216,0,0
LB_pilot_3170,2026-09-04 15:13:36.432,24,24,WATCHING,0,1.5,14,0.25,0.195911,540,50.5597457142857,27.4811442857143,49.8618338892889,37.7177121792045,10.2603315323387,0,0
LB_pilot_3170,2026-09-04 15:13:36.432,24,24,WATCHING,0,1.5,14,0.25,0.2296532,540,50.656152,27.047316,49.928353297896,37.7222473595834,10.6997126355151,0,0
LB_pilot_3170,2026-09-04 15:13:36.432,24,24,WATCHING,0,1.5,14,0.25,0.2609105,540,50.7454585714286,26.6454364285714,49.9899739720266,37.7264485525602,11.1067360944572,0,0
LB_pilot_3170,2026-09-04 15:13:36.432,24,24,WATCHING,0,1.5,14,0.25,0.2938386,540,50.8395388571429,26.2220751428571,50.0548884630365,37.7308743123813,11.5355162244874,0,0
LB_pilot_3170,2026-09-04 15:13:36.432,24,24,WATCHING,0,1.5,14,0.25,0.3288138,540,50.939468,25.772394,50.1238386091417,37.7355752163174,11.9909530946327,0,0
LB_pilot_3170,2026-09-04 15:13:36.432,24,24,WATCHING,0,1.5,14,0.25,0.3619717,540,51.0342048571429,25.3460781428571,50.1892061281135,37.7400318628161,12.4227256133485,0,0
LB_pilot_3170,2026-09-04 15:13:36.432,24,24,WATCHING,0,1.5,14,0.25,0.3934326,540,51.1240931428571,24.9415808571429,50.2512281794985,37.7442604210128,12.8324002922053,0,0
LB_pilot_3170,2026-09-04 15:13:36.432,24,24,WATCHING,0,1.5,14,0.25,0.4286404,540,51.2246868571429,24.4889091428571,50.3206368734887,37.7489925879653,13.2908660118209,0,0
LB_pilot_3170,2026-09-04 15:13:36.432,24,24,WATCHING,0,1.5,14,0.25,0.4687277,540,51.339222,23.973501,50.3996650189164,37.7543805927903,13.8128711595992,0,0
LB_pilot_3170,2026-09-04 15:13:36.432,24,24,WATCHING,0,1.5,14,0.25,0.4935216,540,51.4100617142857,23.6547222857143,50.4485437394818,37.7577130609992,14.1357301057867,0,0
LB_pilot_3170,2026-09-04 15:13:36.432,24,24,WATCHING,0,1.5,14,0.25,0.5351227,540,51.528922,23.119851,50.5305561918234,37.7633045308045,14.677447516369,0,0
LB_pilot_3170,2026-09-04 15:13:36.432,24,24,WATCHING,0,1.5,14,0.25,0.5612263,540,51.6035037142857,22.7842332857143,50.5820168563477,37.7668130315703,15.0173609945914,0,0
LB_pilot_3170,2026-09-04 15:13:36.432,24,24,WATCHING,0,1.5,14,0.25,0.5926733,540,51.6933522857143,22.3799147142857,50.6440115052581,37.7710397215128,15.4268546716957,0,0
LB_pilot_3170,2026-09-04 15:13:36.432,24,24,WATCHING,0,1.5,14,0.25,0.6261129,540,51.788894,21.949977,50.7099343679065,37.7755342304008,15.8622954057847,0,0
LB_pilot_3170,2026-09-04 15:13:36.432,24,24,WATCHING,0,1.5,14,0.25,0.6583912,540,51.8811177142857,21.5349702857143,50.7735678425122,37.7798726526977,16.2826140294269,0,0
LB_pilot_3170,2026-09-04 15:13:36.432,24,24,WATCHING,0,1.5,14,0.25,0.6934327,540,51.9812362857143,21.0844367142857,50.8426486925073,37.7845824678032,16.7389142388666,0,0
LB_pilot_3170,2026-09-04 15:13:36.432,24,24,WATCHING,0,1.5,14,0.25,0.7243268,540,52.0695051428571,20.6872268571429,50.9035533537755,37.7887348442382,17.1412082131671,0,0
LB_pilot_3170,2026-09-04 15:13:36.432,24,24,WATCHING,0,1.5,14,0.25,0.7640492,540,52.1829977142857,20.1765102857143,50.981862134959,37.79407380403,17.6584617393988,0,0
LB_pilot_3170,2026-09-04 15:13:36.432,24,24,WATCHING,0,1.5,14,0.25,0.7900211,540,52.2572031428571,19.8425858571429,51.0330631659647,37.7975646034231,17.9966602585703,0,0
LB_pilot_3170,2026-09-04 15:13:36.432,24,24,WATCHING,0,1.5,14,0.25,0.8574535,540,52.4498671428571,18.9755978571429,51.165999470324,37.8066279750287,18.8747453360647,0,0
