section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,131,1788548669611546846,1788548669861796846,250,842.467,484.673,2.010088698820184,6.489491042423054
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,132,1788548669886796846,1788548670452421846,566,851.531,447.42,2.59771686177178,8.85333842111819
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,133,1788548670482421846,1788548671163045846,681,857.454,393.864,2.998564450883409,12.248195948667481
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,134,1788548671183045846,1788548672764557846,1582,889.538,320.585,5.1363052852585485,16.872915679231696
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,135,1788548672794544846,1788548674926542846,2132,903.881,412.098,5.973779284484094,11.076733466695734
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,136,1788548674946542846,1788548675537167846,591,900.194,505.466,5.682619782505154,5.161143163295364
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,137,1788548675572176846,1788548678254665846,2682,930.474,374.037,7.727373169359203,13.468059028252497
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,138,1788548678279790846,1788548679465789846,1186,951.16,375.698,9.060715201350904,13.347026921714917
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,139,1788548679606038846,1788548680982287846,1376,964.412,484.549,9.782704859533562,6.465224869574337
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,140,1788548681002287846,1788548681532792846,531,972.724,469.078,10.325685226318786,7.438252205109103
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,141,1788548681562787846,1788548682533674846,971,989.875,407.83,11.500945522378174,11.287646697078394
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,142,1788548682588790846,1788548682809036846,220,835.506,351.021,1.5968533676094148,14.966385738689171
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,143,1788548682859036846,1788548683084285846,225,985.528,382.702,11.265187099576018,12.873943056154545
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,144,1788548683214410846,1788548683429535846,215,847.813,367.183,2.388300903270761,13.940693827967417
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,145,1788548683484660846,1788548685266284846,1782,972.445,437.293,10.342420269737035,9.44431870342848
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,146,1788548685311284846,1788548685831783846,520,830.946,439.608,1.2815297310844103,9.351401905680474
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,147,1788548686037033846,1788548688929784846,2893,859.075,440.833,3.0828804137196326,9.269984578095949
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,148,1788548689205031846,1788548689505280846,300,964.738,469.296,9.816374702103682,7.428643532373226
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,149,1788548689545280846,1788548689805530846,260,869.343,425.473,3.747598542655224,10.241755558489414
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,150,1788548689830530846,1788548690100905846,270,838.477,412.337,1.7704923554395458,11.080656553883607
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,151,1788548690165910846,1788548690481163846,315,1039.419,565.505,14.495058906215423,1.3422750922181412
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,152,1788548690561279846,1788548690886529846,325,822.535,448.18,0.7418417379565662,8.80779937949064
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,153,1788548691006654846,1788548692327908846,1321,838.109,561.104,1.724955621525098,1.6336720158826756
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,154,1788548692357907846,1788548692508153846,150,649.544,400.876,-10.373487702576439,11.73359588539631
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,155,1788548692543152846,1788548692718277846,175,697.748,414.067,-7.266481297670628,10.936953502239946
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,156,1788548692748278846,1788548693003527846,255,730.116,370.736,-5.223343422479051,13.695821106329381
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,157,1788548693118657846,1788548697032399846,3914,806.134,446.541,-0.3077177941318205,8.911721843252261
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,158,1788548697057399846,1788548704164017846,7107,876.436,434.726,4.1977794230542065,9.653183899165837
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,159,1788548704194142846,1788548705705521846,1511,933.702,430.925,7.869679712661592,9.870366490163036
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,160,1788548705725516846,1788548706416140846,691,958.466,461.694,9.423366615848717,7.9120872909572055
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,161,1788548706446265846,1788548708403013846,1957,956.984,529.842,9.2831693301598,3.6046576555422267
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,162,1788548708418013846,1788548709308888846,891,980.419,498.94,10.789964618911185,5.549654494289702
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,163,1788548709328888846,1788548710640136846,1311,990.066,439.945,11.465571861023598,9.264597675930977
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,164,1788548710915386846,1788548712006389846,1091,971.952,436.597,10.311788820587005,9.488538616966238
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,165,1788548712156635846,1788548712396760846,240,1550.452,328.359,48.57697698929628,14.755390566052808
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,166,1788548712572010846,1788548712712143846,140,876.084,466.285,4.1608103475391385,7.6517836381192375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,167,1788548712752134846,1788548713057384846,305,774.672,424.752,-2.326528356049198,10.290599909502903
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,168,1788548713102509846,1788548713257634846,155,925.816,491.762,7.320258150416489,6.023284898633465
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,169,1788548713302634846,1788548713472763846,170,799.702,467.482,-0.7182309931920695,7.58201695242624
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,170,1788548713492884846,1788548713808133846,315,777.94,469.024,-2.107630692739747,7.482100185115624
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,171,1788548713873133846,1788548714023383846,150,851.656,675.671,2.592224292050611,-5.640961410618249
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,172,1788548714103383846,1788548714318633846,215,760.226,625.964,-3.2229789117400927,-2.485459370677192
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,173,1788548714368633846,1788548714528758846,160,679.519,651.888,-8.350560789251695,-4.113615395213771
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,174,1788548714764008846,1788548715204393846,440,567.529,654.113,-15.438956104692881,-4.207149050157313
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,175,1788548715269507846,1788548715559757846,290,786.503,491.54,-1.5583423842403565,6.05328066669343
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,176,1788548715604768846,1788548715870006846,265,879.932,640.856,4.384834964031785,-3.429260729647999
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,177,1788548715890132846,1788548716045256846,155,889.988,641.339,5.024064793903833,-3.458578485301223
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,178,1788548716110256846,1788548716976131846,866,811.577,467.607,0.04018135596965264,7.574452952998207
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,179,1788548717026130846,1788548717336688846,311,887.797,582.17,4.8801425997434595,0.2950805376940967
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,180,1788548717366685846,1788548717526807846,160,841.674,571.836,1.951057457193298,0.9516868258994858
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,181,1788548717551806846,1788548717947180846,395,875.861,584.039,4.122115723124439,0.17641542853021472
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,182,1788548717967181846,1788548718427680846,460,873.59,579.449,3.978041503063572,0.4678258528357226
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,183,1788548718487680846,1788548718953184846,466,808.231,422.488,-0.17355514961881424,10.438061737107088
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,184,1788548718978184846,1788548719373555846,395,812.48,442.93,0.09854708612692628,9.141072219691605
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,185,1788548719413555846,1788548719568680846,155,755.855,418.649,-3.5359255203737474,10.672872544054634
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,186,1788548719613805846,1788548719758934846,145,669.437,417.811,-9.076463968992996,10.681728735234701
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,187,1788548719808930846,1788548720129305846,320,824.538,393.473,0.8773733745213979,12.277937653841331
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,188,1788548720159305846,1788548720494555846,335,779.286,387.173,-2.0404318627689797,12.673655479868897
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,189,1788548720529679846,1788548720799929846,270,860.214,396.87,3.174934324745205,12.057024851725917
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,190,1788548720834929846,1788548721040054846,205,792.625,400.881,-1.178104966868178,11.807104606522124
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,191,1788548721215304846,1788548721630679846,415,788.52,414.337,-1.439918473159994,10.953414181253928
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,192,1788548721660679846,1788548721845804846,185,851.597,419.013,2.611288326573866,10.655269631554123
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,193,1788548721880929846,1788548722411429846,530,784.186,419.075,-1.7173183617138996,10.652312165009855
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,194,1788548722451429846,1788548722701679846,250,834.509,514.789,1.4991426950125826,4.576941701672637
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,195,1788548722756679846,1788548723522428846,766,860.114,562.039,3.122981923002582,1.5737861347017068
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,196,1788548723557432846,1788548723937803846,380,843.274,498.126,2.059381850683108,5.634972400316021
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,197,1788548723967803846,1788548724563428846,596,860.626,451.322,3.1784114928765215,8.604231242743214
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,198,1788548724608428846,1788548724963809846,355,852.203,380.776,2.6659733479632717,13.078690894788654
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,199,1788548724993803846,1788548725158934846,165,865.127,331.23,3.5339452786997914,16.211370001205385
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,200,1788548725204053846,1788548725469303846,265,855.917,264.589,2.9831864250534066,20.429339620154714
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,201,1788548725524303846,1788548726159927846,636,871.135,418.83,3.866009178569618,10.66234525643518
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,202,1788548726199927846,1788548727055802846,856,887.491,509.609,4.872700635490872,4.900585208830295
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,203,1788548727080802846,1788548727511177846,430,904.334,565.906,5.9312224207463276,1.32672748250268
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,204,1788548727711427846,1788548728216805846,505,926.713,473.656,7.388352059889789,7.1696002710307205
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,205,1788548728261928846,1788548728692301846,430,975.599,408.859,10.583118215743593,11.235129578172236
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,206,1788548728727301846,1788548729508051846,781,927.127,361.114,7.528426517065039,14.286801448997338
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,207,1788548729543051846,1788548730674176846,1131,949.306,458.179,8.841982429138882,8.13895561702283
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,208,1788548730714176846,1788548731099559846,385,897.526,523.864,5.506940660449877,3.994549305149481
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,209,1788548731134551846,1788548731339806846,205,936.036,559.782,7.944528244735661,1.7130256606235958
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,210,1788548731399800846,1788548732155550846,756,978.764,451.836,10.729014487660164,8.522696399052176
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,211,1788548732175550846,1788548733136433846,961,971.151,432.871,10.265139802790577,9.72421017408481
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,212,1788548733191565846,1788548733421800846,230,951.091,316.431,9.162346777293893,17.08455202309956
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,213,1788548733461800846,1788548734557799846,1096,974.659,430.681,10.492416878381873,9.859854521513686
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,214,1788548734722924846,1788548735413674846,691,998.638,504.154,11.943651033170378,5.213194756016324
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,215,1788548735458674846,1788548736529674846,1071,988.362,447.722,11.34669272228022,8.77569866411852
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,216,1788548736584674846,1788548736759923846,175,823.471,387.368,0.8095504837796971,12.664944261938176
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,217,1788548736789924846,1788548736940048846,150,782.071,395.774,-1.858607469954154,12.129185015146303
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,218,1788548736980048846,1788548737330423846,350,877.262,394.824,4.274326309548192,12.181480001809716
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,219,1788548737505548846,1788548737695807846,190,823.417,397.696,0.8044883970243655,12.010244066927294
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,220,1788548737720805846,1788548738171173846,450,790.482,409.03,-1.3147042131437343,11.290185443174677
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,221,1788548738206298846,1788548739277301846,1071,846.892,460.374,2.297544737738086,8.031844869190136
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,222,1788548739502422846,1788548740578422846,1076,829.223,442.489,1.1707012717569243,9.168692918185458
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,223,1788548740638547846,1788548740863797846,225,990.107,559.447,11.373829060933339,1.728897666636879
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,224,1788548740898797846,1788548741619422846,721,1091.26,559.088,17.77612771541591,1.7370495363831728
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,225,1788548741864671846,1788548742079921846,215,849.195,427.357,2.454289960571164,10.126536982821051
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,226,1788548742365171846,1788548742515296846,150,883.626,469.059,4.641308101028524,7.4740770951367335
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,227,1788548742535308846,1788548743205921846,671,827.073,448.835,1.0321591535231096,8.765991205002628
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,228,1788548743225921846,1788548744452170846,1226,792.962,414.142,-1.1545450303897413,10.966337270900945
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,229,1788548744542170846,1788548744977670846,436,906.696,547.524,6.0840322194396785,2.4925179620626925
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,230,1788548745007670846,1788548745172806846,165,941.477,562.79,8.289251074868764,1.5221358311770534
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,231,1788548745197795846,1788548745928545846,731,870.112,545.316,3.7599247741786876,2.6355711880657604
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,232,1788548745948555846,1788548746138670846,190,885.464,486.506,4.7514401186558635,6.366869782906648
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,233,1788548746168677846,1788548746303920846,135,944.704,467.3,8.540513326915967,7.5643839927262695
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,234,1788548746343920846,1788548747855294846,1511,869.659,491.659,3.7422061586912103,6.042699176746608
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,235,1788548747890294846,1788548748606044846,716,881.909,562.52,4.50745530800031,1.5425771895017657
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,236,1788548748641044846,1788548749461793846,821,889.414,474.832,5.008206458436818,7.10654633160562
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,237,1788548749511918846,1788548750447793846,936,904.161,366.671,6.035226002804737,13.950733766635386
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,238,1788548750482793846,1788548750863172846,380,903.462,433.315,5.930362558556374,9.733396048222144
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,239,1788548750893168846,1788548751638917846,746,921.593,492.318,7.050964757688277,5.989294119905071
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,240,1788548751668924846,1788548752895042846,1226,935.238,524.235,7.904163550780028,3.9642429913514654
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,241,1788548752915042846,1788548753460552846,546,940.761,444.336,8.308686088660773,9.01857563164447
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,242,1788548753490667846,1788548754451541846,961,943.828,355.946,8.617768343620158,14.599647882565451
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,243,1788548754486541846,1788548755057045846,571,956.868,427.259,9.357564505781273,10.088119339300455
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,244,1788548755087171846,1788548756528415846,1441,968.543,517.472,10.023272272546487,4.3836103382820095
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,245,1788548756573540846,1788548757099054846,526,975.795,440.119,10.553201725932336,9.26374514604487
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,246,1788548757124040846,1788548758430290846,1306,987.313,362.969,11.418961400424356,14.114076251907065
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,247,1788548758460290846,1788548759020790846,560,994.439,396.06,11.81427365746774,12.024301511342076
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,248,1788548759045789846,1788548759581289846,536,1001.095,438.909,12.171697355953583,9.321399959983859
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,249,1788548759616414846,1788548760086789846,470,1005.649,506.527,12.387058718796084,5.060710618685249
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,250,1788548760106789846,1788548760392164846,285,1004.369,548.953,12.281040566535962,2.3884023966845898
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,251,1788548760442164846,1788548760832539846,390,1010.077,462.948,12.71278444806143,7.801824888586404
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,252,1788548760857543846,1788548761408038846,550,1014.366,420.973,13.048567108524086,10.438181124287777
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,253,1788548761458163846,1788548761628288846,170,868.219,372.835,3.7052602144751794,13.577115947160316
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,254,1788548761663288846,1788548762073663846,410,809.354,406.84,-0.1013176532215168,11.430567293961232
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,255,1788548762103663846,1788548762529163846,426,810.519,467.663,-0.027392164754479257,7.570912746980765
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,256,1788548762559163846,1788548763149663846,590,760.679,515.401,-3.1991348513810705,4.535356608727626
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,257,1788548763184792846,1788548763394913846,210,758.44,535.273,-3.3385186325670615,3.27322572130281
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,258,1788548763555037846,1788548763705301846,150,776.752,471.696,-2.182980820274766,7.3123316362350765
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,259,1788548763725287846,1788548767628911846,3904,760.286,465.621,-3.235463602305343,7.695177009529532
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,260,1788548767819047846,1788548768384660846,566,799.701,413.164,-0.7216736653152911,11.029028731866102
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,261,1788548768414660846,1788548768760035846,345,803.308,474.6,-0.48770945741544813,7.130167610767068
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,262,1788548768825035846,1788548769055285846,230,659.96,460.843,-9.636469410939897,7.959290708531727
