section id,recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [px],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,29,1788548592934477846,1788548592964611846,30,45.807403564453125,2.908662796020508,1579.1995849609375,2002.5272216796875
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,30,1788548593289849846,1788548593324848846,35,40.3828125,2.5637660026550293,1162.102294921875,1467.710205078125
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,31,1788548593474973846,1788548593500098846,25,33.430381774902344,2.1194121837615967,1340.55224609375,1528.45263671875
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,32,1788548594005486846,1788548594040598846,35,40.61240005493164,2.5783820152282715,1176.4722900390625,1447.903564453125
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,33,1788548594876352846,1788548594916351846,40,57.038909912109375,3.6208581924438477,1431.300537109375,1937.9425048828125
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,34,1788548595136598846,1788548595171601846,35,60.97072219848633,3.871137857437134,1753.179443359375,2267.2958984375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,35,1788548595426851846,1788548595456851846,30,52.98491668701172,3.363349676132202,1772.2213134765625,2290.98779296875
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,36,1788548596052472846,1788548596102481846,50,168.92689514160156,10.721757888793945,3453.1044921875,5781.0537109375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,37,1788548596312722846,1788548596357722846,45,131.3317413330078,8.338391304016113,2924.33203125,4462.3759765625
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,38,1788548597153471846,1788548597198471846,45,121.75955963134766,7.730912685394287,2709.857421875,4012.1123046875
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,39,1788548597393721846,1788548597438727846,45,116.54003143310547,7.399452209472656,2632.0732421875,4018.77783203125
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,40,1788548597678971846,1788548597728971846,50,126.46963500976562,8.03023910522461,2560.47216796875,4072.152099609375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,41,1788548597959221846,1788548597999221846,40,74.06997680664062,4.705406665802002,1861.4432373046875,2603.14208984375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,42,1788548598264471846,1788548598299596846,35,47.81867218017578,3.0363852977752686,1370.2752685546875,1790.843505859375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,43,1788548598594846846,1788548598784970846,190,16.549110412597656,1.050990104675293,3188.10009765625,7722.79150390625
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,44,1788548599130345846,1788548599165345846,35,59.039207458496094,3.749819278717041,1742.7420654296875,1990.53173828125
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,45,1788548599896095846,1788548599931095846,35,80.35054016113281,5.099771022796631,2310.4609375,3065.099853515625
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,46,1788548600756844846,1788548600786848846,30,34.615516662597656,2.197793483734131,1173.3795166015625,1351.404052734375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,47,1788548600942094846,1788548600972094846,30,48.35063552856445,3.0702412128448486,1610.5430908203125,1875.4742431640625
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,48,1788548602658603846,1788548602923968846,265,868.6571655273438,55.51405715942383,5794.33154296875,11560.6201171875
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,49,1788548603084093846,1788548603099096846,15,18.394981384277344,1.1399941444396973,2199.679931640625,2295.9423828125
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,50,1788548603899842846,1788548604125092846,225,922.148681640625,58.24118423461914,5842.89501953125,8410.4697265625
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,51,1788548604515467846,1788548604555467846,40,124.74081420898438,7.922673225402832,2840.892578125,4546.41796875
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,52,1788548606041841846,1788548606086841846,45,126.5329818725586,8.036803245544434,2835.4833984375,3866.645751953125
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,53,1788548606236971846,1788548606272091846,35,57.45430374145508,3.6307566165924072,1598.83349609375,2004.266845703125
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,54,1788548606877590846,1788548606942715846,65,176.0717315673828,11.130821228027344,2650.1689453125,4460.8037109375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,55,1788548607242965846,1788548607277965846,35,52.90266418457031,3.3191354274749756,1543.384521484375,1942.5882568359375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,56,1788548607838590846,1788548608088715846,250,297.07861328125,18.778287887573242,3578.402099609375,9233.21875
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,57,1788548608814464846,1788548608884471846,70,267.7170715332031,16.948810577392578,3858.712646484375,6419.81787109375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,58,1788548609560089846,1788548609605214846,45,149.11842346191406,9.458827018737793,3308.57080078125,5180.97412109375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,59,1788548609795339846,1788548609985588846,190,135.1118927001953,8.570355415344238,5028.73681640625,14382.5947265625
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,60,1788548611491963846,1788548611657087846,165,173.63697814941406,10.954381942749023,6728.45263671875,18569.84375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,61,1788548611777212846,1788548611832342846,55,170.0107879638672,10.73575496673584,3111.693603515625,5045.37548828125
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,62,1788548612607971846,1788548612663097846,55,120.52971649169922,7.642315864562988,2252.22119140625,3435.90771484375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,63,1788548613238586846,1788548613283587846,45,156.71780395507812,9.914651870727539,3512.763427734375,5449.8583984375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,64,1788548614029336846,1788548614074336846,45,128.81790161132812,8.137883186340332,2893.743896484375,4294.39794921875
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,65,1788548614224598846,1788548614274586846,50,157.51385498046875,9.951676368713379,3192.080322265625,5121.38525390625
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,66,1788548614755089846,1788548614795085846,40,98.3559341430664,6.21419095993042,2474.773193359375,3505.360595703125
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,67,1788548615100346846,1788548615155460846,55,171.818603515625,10.847140312194824,3119.9052734375,5055.29150390625
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,68,1788548615405585846,1788548615705960846,300,763.7545776367188,48.270992279052734,3940.25732421875,9870.81640625
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,69,1788548616091335846,1788548616126335846,35,73.68356323242188,4.6186604499816895,2049.339599609375,2730.85595703125
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,70,1788548616456585846,1788548616491709846,35,62.132347106933594,3.9092564582824707,1815.5362548828125,2385.635498046875
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,71,1788548616586709846,1788548616776959846,190,1069.525634765625,67.64693450927734,7143.87841796875,13167.0185546875
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,72,1788548617037209846,1788548617227334846,190,940.6875610351562,59.46351623535156,6979.720703125,18779.947265625
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,73,1788548618043095846,1788548618208333846,165,977.8740234375,61.797996520996094,6147.00830078125,9858.5322265625
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,74,1788548619749707846,1788548619799832846,50,159.31410217285156,10.055326461791992,3185.601806640625,4710.78955078125
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,75,1788548620220207846,1788548620270207846,50,121.96868133544922,7.66643762588501,2475.386474609375,3929.936279296875
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,76,1788548620655582846,1788548620705582846,50,111.25251007080078,7.022763252258301,2282.7587890625,3353.537109375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,77,1788548621431336846,1788548621471331846,40,68.49693298339844,4.297910690307617,1685.5543212890625,2381.645751953125
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,78,1788548621826706846,1788548621861711846,35,55.36484909057617,3.498201847076416,1592.4515380859375,2018.3126220703125
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,79,1788548622317081846,1788548622342206846,25,28.059587478637695,1.7686076164245605,1129.00439453125,1304.585693359375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,80,1788548623713455846,1788548623743455846,30,33.97001266479492,2.144134044647217,1160.9984130859375,1387.205322265625
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,81,1788548624424079846,1788548624459204846,35,61.058555603027344,3.85074520111084,1764.8831787109375,2303.37109375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,82,1788548625465079846,1788548625490079846,25,28.835466384887695,1.7977577447891235,1165.8675537109375,1273.1329345703125
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,83,1788548626756328846,1788548626836328846,80,284.7943420410156,17.823265075683594,3572.298828125,5034.56396484375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,84,1788548627051578846,1788548627116702846,65,312.5315856933594,19.577665328979492,4817.1767578125,7471.701171875
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,85,1788548627336827846,1788548627361831846,25,23.97411346435547,1.516391634941101,967.0059814453125,1112.01708984375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,86,1788548627577077846,1788548627797327846,220,46.847694396972656,2.945063591003418,3693.18408203125,9849.4677734375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,87,1788548629153576846,1788548629208580846,55,71.6171875,4.528807163238525,1383.76171875,1944.5390625
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,88,1788548631575825846,1788548631620825846,45,150.91949462890625,9.363633155822754,3373.1826171875,5075.11669921875
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,89,1788548631796074846,1788548631831074846,35,57.87218475341797,3.577115535736084,1661.1029052734375,2220.930419921875
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,90,1788548632256449846,1788548632296455846,40,92.2585678100586,5.7277350425720215,2273.787841796875,3198.264892578125
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,91,1788548632671824846,1788548632842074846,170,69.70262908935547,4.4174394607543945,2289.369873046875,4776.962890625
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,92,1788548633142324846,1788548633182324846,40,68.12823486328125,4.3230719566345215,1766.7315673828125,2314.53955078125
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,93,1788548634013073846,1788548634078202846,65,196.6117401123047,12.448564529418945,3117.4306640625,5564.06884765625
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,94,1788548634283323846,1788548634348451846,65,201.826904296875,12.789320945739746,3108.55859375,4662.6484375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,95,1788548635429447846,1788548635614588846,185,29.704341888427734,1.8851498365402222,4276.16552734375,10573.2607421875
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,96,1788548636625577846,1788548636690702846,65,226.7754669189453,14.35378360748291,3535.86572265625,5755.2861328125
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,97,1788548636815835846,1788548636855821846,40,67.51176452636719,4.267541408538818,1735.33056640625,2421.08984375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,98,1788548637321196846,1788548637401321846,80,310.069580078125,19.615215301513672,3912.7900390625,5675.4609375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,99,1788548637556445846,1788548637576445846,20,17.055938720703125,1.08150053024292,865.7996215820312,912.3079223632812
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,100,1788548638262070846,1788548638297195846,35,48.108482360839844,3.048064947128296,1367.3978271484375,1714.92529296875
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,101,1788548638472320846,1788548638507320846,35,54.37109375,3.4396564960479736,1544.2657470703125,1991.0419921875
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,102,1788548638667445846,1788548638712583846,45,118.05977630615234,7.467947483062744,2632.184326171875,4014.0361328125
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,103,1788548639258069846,1788548639313069846,55,95.75927734375,6.051942825317383,1756.4281005859375,2653.306884765625
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,104,1788548639468319846,1788548639508330846,40,92.93457794189453,5.873315811157227,2328.495361328125,3313.269287109375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,105,1788548639668446846,1788548639698444846,30,32.16965103149414,2.0322797298431396,1075.97265625,1325.3148193359375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,106,1788548639843569846,1788548639893702846,50,166.28457641601562,10.499727249145508,3337.453125,5134.47216796875
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,107,1788548640038819846,1788548640068829846,30,40.891117095947266,2.5827300548553467,1354.6832275390625,1671.7972412109375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,108,1788548640384069846,1788548640514193846,130,195.41888427734375,12.342214584350586,3340.240966796875,8458.71875
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,109,1788548640809568846,1788548640844568846,35,50.307861328125,3.1881654262542725,1450.824951171875,1895.3773193359375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,110,1788548641114818846,1788548641159822846,45,113.2876205444336,7.159655570983887,2543.83349609375,3945.160400390625
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,111,1788548641900568846,1788548641945567846,45,130.53085327148438,8.249468803405762,2919.24365234375,4251.98779296875
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,112,1788548645939318846,1788548645959315846,20,20.69025421142578,1.3125557899475098,1041.193603515625,1111.257080078125
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,113,1788548650073187846,1788548650218311846,145,38.62896728515625,2.4289157390594482,3520.02490234375,8979.4560546875
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,114,1788548653711684846,1788548653741684846,30,45.55506134033203,2.8869409561157227,1524.88623046875,1826.8387451171875
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,115,1788548654112062846,1788548654137059846,25,25.097728729248047,1.5895802974700928,1004.947021484375,1157.624755859375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,116,1788548654567433846,1788548654587433846,20,17.284854888916016,1.0961848497390747,857.5808715820312,904.6909790039062
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,117,1788548656539307846,1788548656584307846,45,157.73716735839844,9.927282333374023,3525.55224609375,5173.27490234375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,118,1788548656874556846,1788548657009806846,135,130.757568359375,8.229575157165527,3149.760986328125,7983.6318359375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,119,1788548657124806846,1788548657169931846,45,117.18014526367188,7.371114253997803,2587.694091796875,4086.506591796875
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,120,1788548658511180846,1788548658646305846,135,161.96177673339844,10.155582427978516,2497.91064453125,5356.64697265625
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,121,1788548659211805846,1788548659251804846,40,135.0567169189453,8.548181533813477,3181.0341796875,4507.21923828125
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,122,1788548659457057846,1788548659692304846,235,10.990493774414062,0.7037678360939026,4016.871826171875,9606.1328125
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,123,1788548659812429846,1788548659837436846,25,23.93561363220215,1.5203943252563477,1022.5973510742188,1157.66943359375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,124,1788548663010430846,1788548663205551846,195,39.31785202026367,2.5017435550689697,3105.5009765625,9029.375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,125,1788548663926301846,1788548664271551846,345,782.4783325195312,49.50978088378906,4172.876953125,9831.4541015625
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,126,1788548664496800846,1788548664526800846,30,55.74312973022461,3.4235470294952393,2229.042236328125,2667.32470703125
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,127,1788548664787050846,1788548664952175846,165,973.1364135742188,61.5062141418457,6526.69384765625,11271.357421875
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,128,1788548665202425846,1788548665237446846,35,77.05122375488281,4.802822113037109,2417.896484375,3171.00927734375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,129,1788548665447678846,1788548665472675846,25,27.64508819580078,1.731202244758606,1153.8223876953125,1314.890625
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,130,1788548668925922846,1788548668960922846,35,56.439552307128906,3.574336051940918,1610.115966796875,2113.27734375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,131,1788548669586555846,1788548669611546846,25,23.773210525512695,1.5084134340286255,958.8994140625,1105.9979248046875
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,132,1788548669861796846,1788548669886796846,25,24.659116744995117,1.565935492515564,992.6861572265625,1085.212158203125
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,133,1788548670452421846,1788548670482421846,30,32.4373779296875,2.0575735569000244,1112.4119873046875,1342.24365234375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,134,1788548671163045846,1788548671183045846,20,18.605541229248047,1.1774730682373047,935.1139526367188,1008.5885009765625
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,135,1788548672764557846,1788548672794544846,30,51.226959228515625,3.2301275730133057,1716.337890625,2082.579345703125
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,136,1788548674926542846,1788548674946542846,20,20.442363739013672,1.2953237295150757,1035.3980712890625,1125.5477294921875
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,137,1788548675537167846,1788548675572176846,35,33.66960525512695,2.1358606815338135,990.4357299804688,1109.977783203125
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,138,1788548678254665846,1788548678279790846,25,25.441701889038086,1.6092911958694458,1045.5982666015625,1219.801025390625
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,139,1788548679465789846,1788548679606038846,140,21.514970779418945,1.355324387550354,3632.626220703125,9090.5693359375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,140,1788548680982287846,1788548681002287846,20,19.004812240600586,1.202107310295105,968.1483154296875,1026.007080078125
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,141,1788548681532792846,1788548681562787846,30,37.108280181884766,2.3459274768829346,1239.455810546875,1524.5313720703125
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,142,1788548682533674846,1788548682588790846,55,158.70274353027344,9.963659286499023,2922.708984375,4604.5634765625
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,143,1788548682809036846,1788548682859036846,50,152.2156982421875,9.538484573364258,3071.22900390625,4825.14501953125
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,144,1788548683084285846,1788548683214410846,130,167.36622619628906,10.495549201965332,2955.0478515625,7056.54541015625
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,145,1788548683429535846,1788548683484660846,55,158.2270050048828,9.949553489685059,2928.908447265625,4914.04931640625
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,146,1788548685266284846,1788548685311284846,45,131.44293212890625,8.300759315490723,2996.708984375,4166.427734375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,147,1788548685831783846,1788548686037033846,205,32.85663604736328,2.0779969692230225,2350.775146484375,4840.04345703125
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,148,1788548688929784846,1788548689205031846,275,99.66680908203125,6.290637493133545,3112.117919921875,8858.7900390625
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,149,1788548689505280846,1788548689545280846,40,110.7206802368164,6.982766628265381,2743.9345703125,3909.0830078125
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,150,1788548689805530846,1788548689830530846,25,23.64581298828125,1.4915099143981934,936.7444458007812,1032.015625
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,151,1788548690100905846,1788548690165910846,65,268.8185119628906,16.96394157409668,4164.11962890625,6644.84375
5b4bffcb-62c3-4bc0-9be5-205b0c6d3b57,a2c3d3dd-30f7-4511-8288-d5c7edc7422d,152,1788548690481163846,1788548690561279846,80,289.3922424316406,18.278377532958984,3553.851318359375,6580.40576171875
